"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"48877099999","2015-01-01","12.25","109.2","10.0","NHA TRANG, VM","  74.8"," 8","  60.5"," 8","1015.5"," 8","015.0"," 8"," 12.0"," 8"," 12.6"," 8"," 19.4","999.9","  79.7"," ","  71.4","*"," 0.00","G","999.9","010000"
"48877099999","2015-01-02","12.25","109.2","10.0","NHA TRANG, VM","  74.0"," 8","  66.3"," 8","1015.8"," 8","015.3"," 8"," 11.7"," 8","  9.7"," 8"," 13.6","999.9","  79.7"," ","  70.2","*"," 0.00","G","999.9","010000"
"48877099999","2015-01-03","12.25","109.2","10.0","NHA TRANG, VM","  74.1"," 8","  67.5"," 8","1014.4"," 8","013.9"," 8"," 12.0"," 8","  8.3"," 8"," 17.5","999.9","  76.6"," ","  69.4"," "," 0.18","G","999.9","010000"
"48877099999","2015-01-04","12.25","109.2","10.0","NHA TRANG, VM","  75.4"," 8","  69.2"," 8","1012.6"," 8","012.1"," 8"," 12.4"," 8","  3.6"," 8","  5.8","999.9","  79.0"," ","  72.5"," "," 0.00","G","999.9","000000"
"48877099999","2015-01-05","12.25","109.2","10.0","NHA TRANG, VM","  76.1"," 8","  69.8"," 8","1011.6"," 8","011.1"," 8"," 12.4"," 8","  4.3"," 5","  7.8","999.9","  81.5"," ","  72.7","*"," 0.00","G","999.9","000000"
"48877099999","2015-01-06","12.25","109.2","10.0","NHA TRANG, VM","  77.0"," 8","  71.8"," 8","1011.9"," 8","011.4"," 8"," 12.4"," 8","  4.9"," 8","  9.7","999.9","  82.4"," ","  72.7"," "," 0.00","G","999.9","000000"
"48877099999","2015-01-07","12.25","109.2","10.0","NHA TRANG, VM","  77.9"," 8","  70.4"," 8","1013.8"," 8","013.3"," 8"," 12.4"," 8"," 10.4"," 8"," 13.6","999.9","  81.5"," ","  72.1"," "," 0.00","G","999.9","000000"
"48877099999","2015-01-08","12.25","109.2","10.0","NHA TRANG, VM","  78.3"," 7","  69.7"," 7","1015.5"," 7","015.0"," 7"," 12.4"," 7"," 13.6"," 7"," 17.5","999.9","  80.1","*","  75.7"," "," 0.01","E","999.9","000000"
"48877099999","2015-01-09","12.25","109.2","10.0","NHA TRANG, VM","  76.9"," 8","  69.9"," 8","1015.2"," 8","014.7"," 8"," 12.0"," 8"," 10.4"," 8"," 17.5","999.9","  81.5"," ","  73.4","*"," 0.04","G","999.9","010000"
"48877099999","2015-01-10","12.25","109.2","10.0","NHA TRANG, VM","  74.4"," 8","  70.0"," 8","1014.4"," 8","013.9"," 8","  9.7"," 8","  5.1"," 8","  9.7","999.9","  79.7"," ","  71.8","*"," 0.39","G","999.9","010000"
"48877099999","2015-01-11","12.25","109.2","10.0","NHA TRANG, VM","  73.5"," 8","  67.1"," 8","1014.5"," 8","014.0"," 8"," 12.0"," 8","  5.5"," 7","  9.7","999.9","  76.8"," ","  70.7","*"," 0.32","G","999.9","010000"
"48877099999","2015-01-12","12.25","109.2","10.0","NHA TRANG, VM","  75.0"," 8","  64.5"," 8","1014.2"," 8","013.7"," 8"," 12.4"," 8","  9.7"," 8"," 15.5","999.9","  80.4"," ","  70.5"," "," 0.00","G","999.9","000000"
"48877099999","2015-01-13","12.25","109.2","10.0","NHA TRANG, VM","  74.3"," 8","  62.3"," 8","1015.6"," 8","015.1"," 8"," 12.4"," 8"," 10.7"," 8"," 17.5","999.9","  79.7"," ","  70.2","*"," 0.00","G","999.9","000000"
"48877099999","2015-01-14","12.25","109.2","10.0","NHA TRANG, VM","  72.2"," 8","  58.2"," 8","1017.1"," 8","016.6"," 8"," 12.4"," 8"," 10.7"," 8"," 19.4","999.9","  79.3"," ","  64.8","*"," 0.00","G","999.9","000000"
"48877099999","2015-01-15","12.25","109.2","10.0","NHA TRANG, VM","  70.5"," 7","  57.8"," 7","1016.9"," 7","016.4"," 7"," 12.4"," 7","  8.3"," 7"," 13.6","999.9","  77.4"," ","  64.2"," "," 0.00","G","999.9","000000"
"48877099999","2015-01-16","12.25","109.2","10.0","NHA TRANG, VM","  73.4"," 8","  60.5"," 8","1016.0"," 8","015.5"," 8"," 12.4"," 8","  8.0"," 8"," 15.5","999.9","  78.4"," ","  64.8"," "," 0.00","G","999.9","000000"
"48877099999","2015-01-17","12.25","109.2","10.0","NHA TRANG, VM","  72.5"," 8","  65.7"," 8","1016.4"," 8","015.9"," 8"," 11.7"," 8","  7.8"," 8"," 13.6","999.9","  75.2"," ","  70.0","*"," 0.07","G","999.9","010000"
"48877099999","2015-01-18","12.25","109.2","10.0","NHA TRANG, VM","  75.2"," 8","  62.1"," 8","1015.9"," 8","015.4"," 8"," 12.4"," 8"," 10.2"," 8"," 17.5","999.9","  79.7"," ","  69.8"," "," 0.00","G","999.9","000000"
"48877099999","2015-01-19","12.25","109.2","10.0","NHA TRANG, VM","  72.6"," 8","  62.9"," 8","1016.3"," 8","015.8"," 8"," 12.0"," 8","  8.3"," 8"," 13.6","999.9","  78.8"," ","  66.2","*"," 0.02","G","999.9","010000"
"48877099999","2015-01-20","12.25","109.2","10.0","NHA TRANG, VM","  71.2"," 8","  60.7"," 8","1016.9"," 8","016.4"," 8"," 12.4"," 8","  6.3"," 8"," 13.6","999.9","  77.9"," ","  65.1"," "," 0.00","G","999.9","000000"
"48877099999","2015-01-21","12.25","109.2","10.0","NHA TRANG, VM","  74.1"," 8","  63.4"," 8","1017.7"," 8","017.2"," 8"," 12.4"," 8","  6.6"," 8"," 13.6","999.9","  81.9"," ","  65.8"," "," 0.00","G","999.9","000000"
"48877099999","2015-01-22","12.25","109.2","10.0","NHA TRANG, VM","  73.0"," 8","  62.5"," 8","1017.7"," 8","017.2"," 8"," 12.4"," 8","  7.0"," 8"," 15.5","999.9","  79.7"," ","  67.6"," "," 0.00","G","999.9","000000"
"48877099999","2015-01-23","12.25","109.2","10.0","NHA TRANG, VM","  71.4"," 8","  60.6"," 8","1015.4"," 8","014.9"," 8"," 12.4"," 8","  7.3"," 8"," 17.5","999.9","  77.4"," ","  65.7"," "," 0.00","G","999.9","000000"
"48877099999","2015-01-24","12.25","109.2","10.0","NHA TRANG, VM","  71.4"," 8","  60.8"," 8","1015.9"," 8","015.4"," 8"," 12.4"," 8","  5.1"," 8"," 11.7","999.9","  77.9"," ","  65.1","*"," 0.00","I","999.9","000000"
"48877099999","2015-01-25","12.25","109.2","10.0","NHA TRANG, VM","  71.6"," 8","  63.7"," 8","1015.8"," 8","015.3"," 8"," 12.4"," 8","  4.9"," 6"," 11.7","999.9","  77.2"," ","  64.6"," "," 0.00","G","999.9","000000"
"48877099999","2015-01-26","12.25","109.2","10.0","NHA TRANG, VM","  72.4"," 8","  64.6"," 8","1015.3"," 8","014.8"," 8"," 12.4"," 8","  6.3"," 8"," 11.7","999.9","  79.2"," ","  63.9"," "," 0.00","G","999.9","000000"
"48877099999","2015-01-27","12.25","109.2","10.0","NHA TRANG, VM","  73.7"," 8","  66.1"," 8","1014.0"," 8","013.5"," 8"," 12.4"," 8","  5.6"," 8"," 13.6","999.9","  79.9"," ","  65.7"," "," 0.00","G","999.9","000000"
"48877099999","2015-01-28","12.25","109.2","10.0","NHA TRANG, VM","  73.4"," 8","  64.4"," 8","1013.9"," 8","013.4"," 8"," 12.4"," 8","  5.8"," 8"," 13.6","999.9","  78.3"," ","  67.6"," "," 0.00","G","999.9","000000"
